Participant,Session,Choice,RT,ChosenValue,UnchosenValue,DiffValue,AbsDiffValue,TotalValue,ChosenFam,UnchosenFam,DiffFam,AbsDiffFam,TotalFam,Confidence,zRT,zChosenValue,zUnchosenValue,zDiffValue,zAbsDiffValue,zTotalValue,zChosenFam,zUnchosenFam,zDiffFam,zAbsDiffFam,zTotalFam,zConfidence 
15,3,0,1407,0.24,0.06,0.18,0.18,0.3,1,2,0,0,3,412.4,0.8002,-1.2007,-1.0269,0.35545,0.35545,-1.2659,-1.5234,-0.33984,0.14134,0.14134,-1.1468,0.79097
15,3,0,1427,0.468,0.24,0.228,0.228,0.708,3,1,0,0,4,164.39,0.84299,-0.58096,-0.37968,0.46036,0.46036,-0.55581,-0.38753,-1.0444,0.14134,0.14134,-0.78443,-0.71162
15,3,0,855,0.864,0.324,0.54,0.54,1.188,4,4,0,0,8,304.11,-0.38103,0.49539,-0.077662,1.1423,1.1423,0.27962,0.1804,1.0693,0.14134,0.14134,0.66506,0.13487
15,3,1,1631,0.468,0.06,-0.408,0.408,0.528,3,2,0,0,5,183.55,1.2795,-0.58096,-1.0269,-0.92967,0.92967,-0.8691,-0.38753,-0.33984,0.14134,0.14134,-0.42206,-0.59551
15,3,1,742,1.008,0.864,-0.144,0.144,1.872,5,4,0,0,9,500,-0.62284,0.88679,1.8639,-0.35268,0.35268,1.4701,0.74834,1.0693,0.14134,0.14134,1.0274,1.3217
15,3,0,1464,0.504,0,0.504,0.504,0.504,2,2,0,0,4,186.23,0.92217,-0.48311,-1.2426,1.0636,1.0636,-0.91087,-0.95547,-0.33984,0.14134,0.14134,-0.78443,-0.57929
15,3,0,718,0.948,0.504,0.444,0.444,1.452,5,2,1,1,7,433.45,-0.67419,0.72371,0.56952,0.93245,0.93245,0.73911,0.74834,-0.33984,1.6431,1.6431,0.30269,0.91852
15,3,0,1709,0.324,0.456,-0.132,0.132,0.78,4,4,0,0,8,84.77,1.4464,-0.97236,0.39694,-0.32645,0.32645,-0.43049,0.1804,1.0693,0.14134,0.14134,0.66506,-1.194
15,3,1,656,1.464,0.948,-0.516,0.516,2.412,6,5,0,0,11,500,-0.80687,2.1262,2.1659,-1.1657,1.1657,2.41,1.3163,1.7738,0.14134,0.14134,1.7522,1.3217
15,3,0,1514,0.6,0.864,-0.264,0.264,1.464,2,4,-2,2,6,89.278,1.0292,-0.22218,1.8639,-0.61495,0.61495,0.76,-0.95547,1.0693,-2.8621,2.8621,-0.059685,-1.1667
15,3,1,958,0.744,0.468,-0.276,0.276,1.212,4,3,0,0,7,292.21,-0.16062,0.16922,0.44009,-0.64117,0.64117,0.3214,0.1804,0.36471,0.14134,0.14134,0.30269,0.062777
15,3,1,550,0.876,0.468,-0.408,0.408,1.344,6,3,0,0,9,487.52,-1.0337,0.52801,0.44009,-0.92967,0.92967,0.55114,1.3163,0.36471,0.14134,0.14134,1.0274,1.2461
15,3,0,1775,0.192,0.24,-0.048,0.048,0.432,1,1,0,0,2,132.23,1.5877,-1.3311,-0.37968,-0.14286,0.14286,-1.0362,-1.5234,-1.0444,0.14134,0.14134,-1.5092,-0.90644
15,3,0,1461,0.324,0,0.324,0.324,0.324,4,2,0,0,6,152.08,0.91575,-0.97236,-1.2426,0.67018,0.67018,-1.2242,0.1804,-0.33984,0.14134,0.14134,-0.059685,-0.78619
15,3,1,584,0.948,0,-0.948,0.948,0.948,5,2,0,0,7,485.12,-0.96094,0.72371,-1.2426,-2.1099,2.1099,-0.13809,0.74834,-0.33984,0.14134,0.14134,0.30269,1.2315
15,3,1,615,0.948,0.6,-0.348,0.348,1.548,5,2,-2,2,7,470.7,-0.8946,0.72371,0.91469,-0.79853,0.79853,0.9062,0.74834,-0.33984,-2.8621,2.8621,0.30269,1.1442
15,3,0,688,0.948,0.24,0.708,0.708,1.188,5,1,0,0,6,483.09,-0.73839,0.72371,-0.37968,1.5094,1.5094,0.27962,0.74834,-1.0444,0.14134,0.14134,-0.059685,1.2193
15,3,0,1422,1.008,0.876,0.132,0.132,1.884,5,6,0,0,11,403.55,0.8323,0.88679,1.907,0.25054,0.25054,1.491,0.74834,2.4783,0.14134,0.14134,1.7522,0.73739
15,3,0,686,0.948,0.06,0.888,0.888,1.008,5,2,0,0,7,500,-0.74267,0.72371,-1.0269,1.9028,1.9028,-0.033663,0.74834,-0.33984,0.14134,0.14134,0.30269,1.3217
15,3,0,1063,0.468,0,0.468,0.468,0.468,3,2,0,0,5,141.37,0.064071,-0.58096,-1.2426,0.9849,0.9849,-0.97353,-0.38753,-0.33984,0.14134,0.14134,-0.42206,-0.85109
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2106,-1.853,-1.2426,-0.037952,0.037952,-1.7881,-2.0913,-1.7489,0.14134,0.14134,-2.2339,-1.7076
15,3,1,954,0.924,0.324,-0.6,0.6,1.248,5,4,0,0,9,297.54,-0.16918,0.65847,-0.077662,-1.3493,1.3493,0.38405,0.74834,1.0693,0.14134,0.14134,1.0274,0.095079
15,3,1,1113,0.6,0,-0.6,0.6,0.6,2,2,2,2,4,293.1,0.17107,-0.22218,-1.2426,-1.3493,1.3493,-0.74378,-0.95547,-0.33984,3.1448,3.1448,-0.78443,0.068215
15,3,0,892,0.744,0.468,0.276,0.276,1.212,4,3,0,0,7,315.21,-0.30185,0.16922,0.44009,0.56527,0.56527,0.3214,0.1804,0.36471,0.14134,0.14134,0.30269,0.20212
15,3,1,1479,0.456,0.468,0.012,0.012,0.924,4,3,0,0,7,169.44,0.95427,-0.61358,0.44009,-0.011725,0.011725,-0.17986,0.1804,0.36471,0.14134,0.14134,0.30269,-0.68099
15,3,0,1605,0.3,0.324,-0.024,0.024,0.624,2,4,0,0,6,122.45,1.2239,-1.0376,-0.077662,-0.090406,0.090406,-0.70201,-0.95547,1.0693,0.14134,0.14134,-0.059685,-0.96569
15,3,0,1418,0.468,0.06,0.408,0.408,0.528,3,2,0,0,5,187.58,0.82374,-0.58096,-1.0269,0.85376,0.85376,-0.8691,-0.38753,-0.33984,0.14134,0.14134,-0.42206,-0.57108
15,3,1,987,0.948,0.504,-0.444,0.444,1.452,5,2,-1,1,7,426.77,-0.098561,0.72371,0.56952,-1.0083,1.0083,0.73911,0.74834,-0.33984,-1.3604,1.3604,0.30269,0.87805
15,3,0,801,0.6,0.468,0.132,0.132,1.068,2,3,-2,2,5,232.81,-0.49658,-0.22218,0.44009,0.25054,0.25054,0.070766,-0.95547,0.36471,-2.8621,2.8621,-0.42206,-0.29709
15,3,1,1043,0.324,0.468,0.144,0.144,0.792,4,3,0,0,7,148.11,0.021273,-0.97236,0.44009,0.27677,0.27677,-0.40961,0.1804,0.36471,0.14134,0.14134,0.30269,-0.81025
15,3,0,1033,0.504,0,0.504,0.504,0.504,2,2,-1,1,4,300.21,-0.00012588,-0.48311,-1.2426,1.0636,1.0636,-0.91087,-0.95547,-0.33984,-1.3604,1.3604,-0.78443,0.11128
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2106,-1.853,-1.2426,-0.037952,0.037952,-1.7881,-2.0913,-1.7489,0.14134,0.14134,-2.2339,-1.7076
15,3,1,1511,0,0.06,0.06,0.06,0.06,2,2,0,0,4,0,1.0227,-1.853,-1.0269,0.093183,0.093183,-1.6836,-0.95547,-0.33984,0.14134,0.14134,-0.78443,-1.7076
15,3,0,698,1.464,0.864,0.6,0.6,2.328,6,4,0,0,10,500,-0.71699,2.1262,1.8639,1.2734,1.2734,2.2638,1.3163,1.0693,0.14134,0.14134,1.3898,1.3217
15,3,0,934,0.504,0.468,0.036,0.036,0.972,2,3,-1,1,5,238.09,-0.21198,-0.48311,0.44009,0.040729,0.040729,-0.096321,-0.95547,0.36471,-1.3604,1.3604,-0.42206,-0.2651
15,3,1,679,0.948,0.3,-0.648,0.648,1.248,5,2,0,0,7,428,-0.75765,0.72371,-0.16395,-1.4542,1.4542,0.38405,0.74834,-0.33984,0.14134,0.14134,0.30269,0.88549
15,3,0,944,0.6,0.504,0.096,0.096,1.104,2,2,-1,1,4,238.3,-0.19058,-0.22218,0.56952,0.17186,0.17186,0.13342,-0.95547,-0.33984,-1.3604,1.3604,-0.78443,-0.26379
15,3,0,1432,0.468,0.744,-0.276,0.276,1.212,3,4,0,0,7,174.12,0.85369,-0.58096,1.4324,-0.64117,0.64117,0.3214,-0.38753,1.0693,0.14134,0.14134,0.30269,-0.65267
15,3,0,1235,0.876,0.948,-0.072,0.072,1.824,6,5,0,0,11,291.4,0.43213,0.52801,2.1659,-0.19531,0.19531,1.3866,1.3163,1.7738,0.14134,0.14134,1.7522,0.057895
15,3,0,938,0.504,0.192,0.312,0.312,0.696,2,1,0,0,3,190.21,-0.20342,-0.48311,-0.55227,0.64395,0.64395,-0.57669,-0.95547,-1.0444,0.14134,0.14134,-1.1468,-0.55519
15,3,0,857,0.876,0.06,0.816,0.816,0.936,6,2,0,0,8,442.42,-0.37675,0.52801,-1.0269,1.7455,1.7455,-0.15898,1.3163,-0.33984,0.14134,0.14134,0.66506,0.97285
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2106,-1.853,-1.2426,-0.037952,0.037952,-1.7881,-2.0913,-1.7489,0.14134,0.14134,-2.2339,-1.7076
15,3,0,684,0.876,0.324,0.552,0.552,1.2,6,4,0,0,10,443.89,-0.74695,0.52801,-0.077662,1.1685,1.1685,0.30051,1.3163,1.0693,0.14134,0.14134,1.3898,0.98174
15,3,1,711,0.948,0.192,-0.756,0.756,1.14,5,1,0,0,6,402.66,-0.68917,0.72371,-0.55227,-1.6903,1.6903,0.19608,0.74834,-1.0444,0.14134,0.14134,-0.059685,0.73196
15,3,1,1369,0.504,0.24,-0.264,0.264,0.744,2,1,1,1,3,416.44,0.71888,-0.48311,-0.37968,-0.61495,0.61495,-0.49315,-0.95547,-1.0444,1.6431,1.6431,-1.1468,0.81544
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2106,-1.853,-1.2426,-0.037952,0.037952,-1.7881,-2.0913,-1.7489,0.14134,0.14134,-2.2339,-1.7076
15,3,1,746,1.008,0.6,-0.408,0.408,1.608,5,2,-2,2,7,500,-0.61428,0.88679,0.91469,-0.92967,0.92967,1.0106,0.74834,-0.33984,-2.8621,2.8621,0.30269,1.3217
15,3,1,1128,0.744,0.06,-0.684,0.684,0.804,4,2,0,0,6,411.2,0.20316,0.16922,-1.0269,-1.5329,1.5329,-0.38872,0.1804,-0.33984,0.14134,0.14134,-0.059685,0.7837
15,3,0,960,0.876,0.864,0.012,0.012,1.74,6,4,0,0,10,453.14,-0.15634,0.52801,1.8639,-0.011725,0.011725,1.2404,1.3163,1.0693,0.14134,0.14134,1.3898,1.0378
15,3,1,1701,0.324,0.24,-0.084,0.084,0.564,4,1,0,0,5,79.206,1.4293,-0.97236,-0.37968,-0.22154,0.22154,-0.80644,0.1804,-1.0444,0.14134,0.14134,-0.42206,-1.2277
15,3,0,1393,0.456,0.324,0.132,0.132,0.78,4,4,0,0,8,48.486,0.77024,-0.61358,-0.077662,0.25054,0.25054,-0.43049,0.1804,1.0693,0.14134,0.14134,0.66506,-1.4138
15,3,0,820,0.948,0.3,0.648,0.648,1.248,5,2,0,0,7,449.51,-0.45592,0.72371,-0.16395,1.3783,1.3783,0.38405,0.74834,-0.33984,0.14134,0.14134,0.30269,1.0158
15,3,1,1395,0.864,0.24,-0.624,0.624,1.104,4,1,0,0,5,263.27,0.77452,0.49539,-0.37968,-1.4018,1.4018,0.13342,0.1804,-1.0444,0.14134,0.14134,-0.42206,-0.11255
15,3,0,1485,0.24,0.456,-0.216,0.216,0.696,1,4,0,0,5,42.317,0.96711,-1.2007,0.39694,-0.51004,0.51004,-0.57669,-1.5234,1.0693,0.14134,0.14134,-0.42206,-1.4512
15,3,0,691,1.464,0.876,0.588,0.588,2.34,6,6,0,0,12,500,-0.73197,2.1262,1.907,1.2472,1.2472,2.2847,1.3163,2.4783,0.14134,0.14134,2.1145,1.3217
15,3,1,1500,0.864,0,-0.864,0.864,0.864,4,2,0,0,6,248.84,0.99921,0.49539,-1.2426,-1.9263,1.9263,-0.28429,0.1804,-0.33984,0.14134,0.14134,-0.059685,-0.19995
15,4,1,1012,0.924,0.06,-0.864,0.864,0.984,5,2,0,0,7,335.04,0.4732,0.291,-1.1638,-1.4955,1.4955,-0.39703,0.45721,-0.44027,0,0,0.057166,-0.0095125
15,4,1,498,0.876,0.3,-0.576,0.576,1.176,6,2,0,0,8,447.78,-1.2534,0.15872,-0.2972,-0.97848,0.97848,-0.045264,1.0644,-0.44027,0,0,0.46209,0.67463
15,4,0,828,1.464,0.744,0.72,0.72,2.208,6,4,0,0,10,500,-0.14488,1.779,1.3061,1.348,1.348,1.8455,1.0644,0.99906,0,0,1.2719,0.99151
15,4,1,625,0.876,0.192,-0.684,0.684,1.068,6,1,0,0,7,499.58,-0.82678,0.15872,-0.68718,-1.1724,1.1724,-0.24313,1.0644,-1.1599,0,0,0.057166,0.98894
15,4,0,761,0.876,0.924,-0.048,0.048,1.8,6,5,0,0,11,459.56,-0.36994,0.15872,1.956,-0.030665,0.030665,1.098,1.0644,1.7187,0,0,1.6769,0.74609
15,4,0,599,0.876,0.744,0.132,0.132,1.62,6,4,0,0,10,498.98,-0.91411,0.15872,1.3061,0.29246,0.29246,0.76819,1.0644,0.99906,0,0,1.2719,0.9853
15,4,1,1292,0.504,0.456,-0.048,0.048,0.96,2,4,0,0,6,33.705,1.4138,-0.86637,0.2661,-0.030665,0.030665,-0.441,-1.3645,0.99906,0,0,-0.34776,-1.8381
15,4,0,1259,0.456,0.24,0.216,0.216,0.696,4,1,0,0,5,87.103,1.3029,-0.99864,-0.51386,0.44325,0.44325,-0.92467,-0.15002,-1.1599,0,0,-0.75268,-1.514
15,4,1,1201,0.6,0.3,-0.3,0.3,0.9,2,2,2,2,4,140.46,1.1081,-0.60183,-0.2972,-0.48303,0.48303,-0.55092,-1.3645,-0.44027,3.4641,3.4641,-1.1576,-1.1902
15,4,0,834,0.924,0.6,0.324,0.324,1.524,5,2,2,2,7,188.75,-0.12472,0.291,0.78608,0.63712,0.63712,0.59231,0.45721,-0.44027,3.4641,3.4641,0.057166,-0.89724
15,4,1,1035,0.504,0.06,-0.444,0.444,0.564,2,2,1,1,4,321.57,0.55046,-0.86637,-1.1638,-0.74153,0.74153,-1.1665,-1.3645,-0.44027,1.7321,1.7321,-1.1576,-0.091239
15,4,0,650,1.464,0.468,0.996,0.996,1.932,6,3,0,0,9,500,-0.7428,1.779,0.30944,1.8434,1.8434,1.3398,1.0644,0.2794,0,0,0.86702,0.99151
15,4,1,1413,0.864,0.324,-0.54,0.54,1.188,4,4,0,0,8,174.92,1.8202,0.12566,-0.21054,-0.91386,0.91386,-0.023278,-0.15002,0.99906,0,0,0.46209,-0.98114
15,4,1,589,1.008,0.324,-0.684,0.684,1.332,5,4,0,0,9,494.25,-0.9477,0.52247,-0.21054,-1.1724,1.1724,0.24054,0.45721,0.99906,0,0,0.86702,0.95663
15,4,1,1861,0.468,0.192,-0.276,0.276,0.66,3,1,0,0,4,105.21,3.3251,-0.96558,-0.68718,-0.43995,0.43995,-0.99063,-0.75725,-1.1599,0,0,-1.1576,-1.4042
15,4,0,1248,0,0.06,-0.06,0.06,0.06,2,2,0,0,4,141.37,1.266,-2.2552,-1.1638,-0.052206,0.052206,-2.0899,-1.3645,-0.44027,0,0,-1.1576,-1.1848
15,4,0,863,0.468,0,0.468,0.468,0.468,3,2,0,0,5,308.18,-0.027308,-0.96558,-1.3805,0.89561,0.89561,-1.3424,-0.75725,-0.44027,0,0,-0.75268,-0.17252
15,4,1,700,1.464,0.6,-0.864,0.864,2.064,6,2,-2,2,8,494.52,-0.57484,1.779,0.78608,-1.4955,1.4955,1.5816,1.0644,-0.44027,-3.4641,3.4641,0.46209,0.95824
15,4,0,678,1.464,0.324,1.14,1.14,1.788,6,4,0,0,10,500,-0.64874,1.779,-0.21054,2.1019,2.1019,1.076,1.0644,0.99906,0,0,1.2719,0.99151
15,4,1,1237,0.504,0.456,-0.048,0.048,0.96,2,4,1,1,6,199.14,1.229,-0.86637,0.2661,-0.030665,0.030665,-0.441,-1.3645,0.99906,1.7321,1.7321,-0.34776,-0.83416
15,4,1,647,1.008,0.24,-0.768,0.768,1.248,5,1,0,0,6,500,-0.75288,0.52247,-0.51386,-1.3231,1.3231,0.086648,0.45721,-1.1599,0,0,-0.34776,0.99151
15,4,1,772,0.924,0.468,-0.456,0.456,1.392,5,3,0,0,8,186.35,-0.33299,0.291,0.30944,-0.76307,0.76307,0.35047,0.45721,0.2794,0,0,0.46209,-0.91178
15,4,0,645,1.008,0.504,0.504,0.504,1.512,5,2,0,0,7,500,-0.75959,0.52247,0.43943,0.96024,0.96024,0.57032,0.45721,-0.44027,0,0,0.057166,0.99151
15,4,0,745,0.6,0.744,-0.144,0.144,1.344,2,4,-2,2,6,93.188,-0.42368,-0.60183,1.3061,-0.203,0.203,0.26253,-1.3645,0.99906,-3.4641,3.4641,-0.34776,-1.4771
15,4,1,589,1.464,0.468,-0.996,0.996,1.932,6,3,0,0,9,500,-0.9477,1.779,0.30944,-1.7324,1.7324,1.3398,1.0644,0.2794,0,0,0.86702,0.99151
15,4,1,1030,0.6,0.192,-0.408,0.408,0.792,2,1,2,2,3,156.62,0.53366,-0.60183,-0.68718,-0.67691,0.67691,-0.74879,-1.3645,-1.1599,3.4641,3.4641,-1.5625,-1.0922
15,4,1,1107,0.504,0.3,-0.204,0.204,0.804,2,2,0,0,4,178.12,0.79232,-0.86637,-0.2972,-0.3107,0.3107,-0.72681,-1.3645,-0.44027,0,0,-1.1576,-0.96171
15,4,0,857,0.864,0.06,0.804,0.804,0.924,4,2,0,0,6,388.26,-0.047462,0.12566,-1.1638,1.4988,1.4988,-0.50695,-0.15002,-0.44027,0,0,-0.34776,0.31346
15,4,0,818,0.324,0.744,-0.42,0.42,1.068,4,4,0,0,8,84.687,-0.17847,-1.3624,1.3061,-0.69845,0.69845,-0.24313,-0.15002,0.99906,0,0,0.46209,-1.5287
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9262,-2.2552,-1.3805,0.055501,0.055501,-2.1998,-2.5789,-1.8796,0,0,-2.7773,-2.0426
15,4,0,740,1.008,0.744,0.264,0.264,1.752,5,4,0,0,9,497.65,-0.44048,0.52247,1.3061,0.52941,0.52941,1.01,0.45721,0.99906,0,0,0.86702,0.97726
15,4,1,584,1.464,0.504,-0.96,0.96,1.968,6,2,-1,1,8,500,-0.9645,1.779,0.43943,-1.6678,1.6678,1.4058,1.0644,-0.44027,-1.7321,1.7321,0.46209,0.99151
15,4,0,604,1.008,0.324,0.684,0.684,1.332,5,4,0,0,9,496.02,-0.89732,0.52247,-0.21054,1.2834,1.2834,0.24054,0.45721,0.99906,0,0,0.86702,0.96734
15,4,0,1426,0.192,0.3,-0.108,0.108,0.492,1,2,0,0,3,82.502,1.8639,-1.7261,-0.2972,-0.13837,0.13837,-1.2984,-1.9717,-0.44027,0,0,-1.5625,-1.542
15,4,0,672,0.876,0.192,0.684,0.684,1.068,6,1,0,0,7,462.19,-0.6689,0.15872,-0.68718,1.2834,1.2834,-0.24313,1.0644,-1.1599,0,0,0.057166,0.76204
15,4,1,703,0.948,0.468,-0.48,0.48,1.416,5,3,0,0,8,490.88,-0.56477,0.35713,0.30944,-0.80615,0.80615,0.39444,0.45721,0.2794,0,0,0.46209,0.93619
15,4,1,569,1.464,0.924,-0.54,0.54,2.388,6,5,0,0,11,500,-1.0149,1.779,1.956,-0.91386,0.91386,2.1752,1.0644,1.7187,0,0,1.6769,0.99151
15,4,0,595,0.948,0.468,0.48,0.48,1.416,5,3,0,0,8,472.68,-0.92755,0.35713,0.30944,0.91715,0.91715,0.39444,0.45721,0.2794,0,0,0.46209,0.82575
15,4,1,503,1.464,0.192,-1.272,1.272,1.656,6,1,0,0,7,500,-1.2366,1.779,-0.68718,-2.2279,2.2279,0.83415,1.0644,-1.1599,0,0,0.057166,0.99151
15,4,0,984,0.948,0.192,0.756,0.756,1.14,5,1,0,0,6,500,0.37914,0.35713,-0.68718,1.4126,1.4126,-0.11122,0.45721,-1.1599,0,0,-0.34776,0.99151
15,4,1,1174,0.864,0.192,-0.672,0.672,1.056,4,1,0,0,5,178.87,1.0174,0.12566,-0.68718,-1.1508,1.1508,-0.26512,-0.15002,-1.1599,0,0,-0.75268,-0.95717
15,4,1,824,0.924,0.504,-0.42,0.42,1.428,5,2,0,0,7,327.64,-0.15831,0.291,0.43943,-0.69845,0.69845,0.41643,0.45721,-0.44027,0,0,0.057166,-0.054413
15,4,0,837,0.744,0,0.744,0.744,0.744,4,2,0,0,6,317.32,-0.11464,-0.20502,-1.3805,1.3911,1.3911,-0.83673,-0.15002,-0.44027,0,0,-0.34776,-0.11701
15,4,1,570,1.464,1.008,-0.456,0.456,2.472,6,5,0,0,11,500,-1.0115,1.779,2.2593,-0.76307,0.76307,2.3291,1.0644,1.7187,0,0,1.6769,0.99151
15,4,0,1198,0.744,0.24,0.504,0.504,0.984,4,1,0,0,5,312.84,1.098,-0.20502,-0.51386,0.96024,0.96024,-0.39703,-0.15002,-1.1599,0,0,-0.75268,-0.14419
15,4,1,889,0.876,0.744,-0.132,0.132,1.62,6,4,0,0,10,474.5,0.060029,0.15872,1.3061,-0.18145,0.18145,0.76819,1.0644,0.99906,0,0,1.2719,0.83678
15,4,1,621,1.008,0.3,-0.708,0.708,1.308,5,2,0,0,7,500,-0.84021,0.52247,-0.2972,-1.2154,1.2154,0.19657,0.45721,-0.44027,0,0,0.057166,0.99151
15,4,1,1167,0.24,0,-0.24,0.24,0.24,1,2,0,0,3,50.11,0.99386,-1.5939,-1.3805,-0.37533,0.37533,-1.7601,-1.9717,-0.44027,0,0,-1.5625,-1.7385
15,4,1,1192,0.924,0.468,-0.456,0.456,1.392,5,3,0,0,8,236.98,1.0778,0.291,0.30944,-0.76307,0.76307,0.35047,0.45721,0.2794,0,0,0.46209,-0.60453
15,4,1,590,0.876,0.468,-0.408,0.408,1.344,6,3,0,0,9,485.14,-0.94434,0.15872,0.30944,-0.67691,0.67691,0.26253,1.0644,0.2794,0,0,0.86702,0.9013
15,4,0,1120,0.504,0.468,0.036,0.036,0.972,2,3,-1,1,5,259.09,0.83598,-0.86637,0.30944,0.12012,0.12012,-0.41901,-1.3645,0.2794,-1.7321,1.7321,-0.75268,-0.47038
15,4,1,782,0.924,0.192,-0.732,0.732,1.116,5,1,0,0,6,337.41,-0.2994,0.291,-0.68718,-1.2585,1.2585,-0.15519,0.45721,-1.1599,0,0,-0.34776,0.0048772
15,4,0,1364,0.924,0.24,0.684,0.684,1.164,5,1,0,0,6,348.54,1.6556,0.291,-0.51386,1.2834,1.2834,-0.067249,0.45721,-1.1599,0,0,-0.34776,0.072445
15,4,0,1605,0.3,0,0.3,0.3,0.3,2,2,0,0,4,81.092,2.4652,-1.4285,-1.3805,0.59403,0.59403,-1.6502,-1.3645,-0.44027,0,0,-1.1576,-1.5505
15,4,0,1009,0.468,0.06,0.408,0.408,0.528,3,2,0,0,5,256.56,0.46312,-0.96558,-1.1638,0.78791,0.78791,-1.2325,-0.75725,-0.44027,0,0,-0.75268,-0.48575
15,4,1,945,0.504,0.06,-0.444,0.444,0.564,2,2,0,0,4,268.77,0.24814,-0.86637,-1.1638,-0.74153,0.74153,-1.1665,-1.3645,-0.44027,0,0,-1.1576,-0.41166
15,4,1,976,0.3,0.06,-0.24,0.24,0.36,2,2,0,0,4,251.6,0.35227,-1.4285,-1.1638,-0.37533,0.37533,-1.5403,-1.3645,-0.44027,0,0,-1.1576,-0.51581
15,4,1,685,0.876,0.324,-0.552,0.552,1.2,6,4,0,0,10,496.08,-0.62523,0.15872,-0.21054,-0.9354,0.9354,-0.0012932,1.0644,0.99906,0,0,1.2719,0.96774
15,4,1,1291,0.468,0.456,-0.012,0.012,0.924,3,4,0,0,7,59.313,1.4104,-0.96558,0.2661,0.033959,0.033959,-0.50695,-0.75725,0.99906,0,0,0.057166,-1.6827
15,4,1,953,0.876,0.924,0.048,0.048,1.8,6,5,0,0,11,482.61,0.27501,0.15872,1.956,0.14167,0.14167,1.098,1.0644,1.7187,0,0,1.6769,0.88598
15,4,0,733,0.924,0,0.924,0.924,0.924,5,2,0,0,7,426.61,-0.46399,0.291,-1.3805,1.7142,1.7142,-0.50695,0.45721,-0.44027,0,0,0.057166,0.54614
15,4,0,652,1.008,0.192,0.816,0.816,1.2,5,1,0,0,6,459.25,-0.73608,0.52247,-0.68718,1.5203,1.5203,-0.0012932,0.45721,-1.1599,0,0,-0.34776,0.74425
15,4,1,1169,0.468,0.24,-0.228,0.228,0.708,3,1,0,0,4,102.7,1.0006,-0.96558,-0.51386,-0.35379,0.35379,-0.90269,-0.75725,-1.1599,0,0,-1.1576,-1.4194
15,4,0,632,1.464,0.456,1.008,1.008,1.92,6,4,0,0,10,500,-0.80326,1.779,0.2661,1.865,1.865,1.3178,1.0644,0.99906,0,0,1.2719,0.99151
15,4,0,1179,0.468,0.24,0.228,0.228,0.708,3,1,0,0,4,167.48,1.0342,-0.96558,-0.51386,0.46479,0.46479,-0.90269,-0.75725,-1.1599,0,0,-1.1576,-1.0263
15,4,0,876,0.6,0.24,0.36,0.36,0.84,2,1,-2,2,3,219.54,0.016361,-0.60183,-0.51386,0.70174,0.70174,-0.66085,-1.3645,-1.1599,-3.4641,3.4641,-1.5625,-0.71036
15,4,0,1048,0.864,0.3,0.564,0.564,1.164,4,2,0,0,6,303.2,0.59413,0.12566,-0.2972,1.0679,1.0679,-0.067249,-0.15002,-0.44027,0,0,-0.34776,-0.20271
15,4,1,574,1.464,0.876,-0.588,0.588,2.34,6,6,0,0,12,493.26,-0.99809,1.779,1.7827,-1,1,2.0873,1.0644,2.4384,0,0,2.0818,0.95059
15,4,0,963,0.744,0.192,0.552,0.552,0.936,4,1,0,0,5,405.69,0.3086,-0.20502,-0.68718,1.0464,1.0464,-0.48497,-0.15002,-1.1599,0,0,-0.75268,0.41924
15,4,0,642,0.948,0.504,0.444,0.444,1.452,5,2,0,0,7,392.04,-0.76967,0.35713,0.43943,0.85253,0.85253,0.4604,0.45721,-0.44027,0,0,0.057166,0.33636
15,4,1,961,0.504,0,-0.504,0.504,0.504,2,2,0,0,4,195.16,0.30189,-0.86637,-1.3805,-0.84924,0.84924,-1.2764,-1.3645,-0.44027,0,0,-1.1576,-0.8583
15,4,1,699,0.948,0.504,-0.444,0.444,1.452,5,2,0,0,7,455.78,-0.5782,0.35713,0.43943,-0.74153,0.74153,0.4604,0.45721,-0.44027,0,0,0.057166,0.72315
15,4,0,665,0.876,0.3,0.576,0.576,1.176,6,2,0,0,8,487.81,-0.69241,0.15872,-0.2972,1.0895,1.0895,-0.045264,1.0644,-0.44027,0,0,0.46209,0.91756
15,4,1,1089,0.924,0.456,-0.468,0.468,1.38,5,4,0,0,9,380,0.73185,0.291,0.2661,-0.78461,0.78461,0.32849,0.45721,0.99906,0,0,0.86702,0.26332
15,4,1,640,1.008,0.876,-0.132,0.132,1.884,5,6,0,0,11,500,-0.77639,0.52247,1.7827,-0.18145,0.18145,1.2519,0.45721,2.4384,0,0,1.6769,0.99151
15,4,0,642,0.876,0.456,0.42,0.42,1.332,6,4,0,0,10,493.15,-0.76967,0.15872,0.2661,0.80945,0.80945,0.24054,1.0644,0.99906,0,0,1.2719,0.94992
15,4,1,632,1.008,0.924,-0.084,0.084,1.932,5,5,0,0,10,500,-0.80326,0.52247,1.956,-0.095289,0.095289,1.3398,0.45721,1.7187,0,0,1.2719,0.99151
