Part,Trial,1stFixation,1stFixationTime,LastFixation,LastFixationTime,firstFixValue,firstFixFam,lastFixValue,lastFixFam,fixatNum,middleFixNum,mostPopularFix,numMostPopularFix,mostPopularFixMed,numMostPopularFixMed,middleFixTime,middleFixTimeAvg,TotalTime
19,57,2,181,1,315,1.4,5.0,0.95,2.33,5,3,1,2,2.0,2.0,618,206.0,1114
19,58,2,217,1,351,1.55,0.0,2.0,1.83,6,4,2,3,2.0,3.0,662,165.5,1230
19,59,2,124,2,432,1.25,2.83,1.25,2.83,7,5,2,4,2.0,3.0,1218,243.6,1774
19,60,2,167,1,285,0.95,1.33,0.95,0.33,10,8,1,6,1.0,5.0,1854,231.75,2306
19,61,2,216,1,387,0.95,3.08,1.55,3.08,5,3,1,2,2.0,2.0,721,240.33333333333334,1324
19,62,2,264,2,360,0.95,5.0,0.95,5.0,8,6,1,4,1.0,4.0,1637,272.8333333333333,2261
19,63,2,10,1,149,0.95,0.0,0.95,5.0,8,6,1,4,1.0,3.0,1718,286.3333333333333,1877
19,64,2,134,2,408,0.95,5.0,0.95,5.0,8,6,2,4,1.0,3.0,1231,205.16666666666666,1773
19,65,2,286,1,192,2.0,3.83,0.95,4.33,6,4,1,3,1.0,2.0,1157,289.25,1635
19,66,2,46,2,376,0.95,0.0,0.95,0.0,7,5,2,4,2.0,3.0,1000,200.0,1422
19,67,2,162,2,449,1.4,3.08,1.4,3.08,7,5,2,4,2.0,3.0,1186,237.2,1797
19,68,2,165,2,604,2.0,3.08,2.0,3.08,7,5,2,4,2.0,3.0,982,196.4,1751
19,69,2,182,2,415,1.1,2.58,1.1,2.58,8,6,2,4,1.0,3.0,1416,236.0,2013
19,70,2,198,1,385,0.95,0.0,0.95,2.83,5,3,1,2,2.0,2.0,843,281.0,1426
19,71,2,138,1,317,0.95,0.0,1.4,3.08,6,4,2,3,2.0,3.0,1012,253.0,1467
19,72,0,236,1,313,,,1.55,4.83,7,5,2,3,2.0,3.0,815,163.0,1364
19,73,2,142,2,426,0.95,2.83,0.95,2.83,6,4,2,3,1.0,2.0,1214,303.5,1782
19,74,2,176,2,166,2.0,1.83,2.0,1.83,8,6,2,5,2.0,4.0,1266,211.0,1608
19,75,0,208,1,372,,,1.55,0.0,6,4,1,2,2.0,2.0,835,208.75,1415
19,76,0,108,1,448,,,1.1,0.0,9,7,1,5,1.0,4.0,1804,257.7142857142857,2360
19,77,2,172,1,222,0.95,3.83,0.95,0.33,7,5,1,3,2.0,3.0,1294,258.8,1688
19,78,2,196,1,142,0.95,3.08,0.8,1.08,7,5,1,3,2.0,3.0,1151,230.2,1489
19,79,2,160,1,103,0.95,0.0,0.95,0.0,7,5,1,3,2.0,3.0,1732,346.4,1995
19,80,0,176,2,480,,,1.55,0.0,9,7,2,4,2.0,3.0,2116,302.2857142857143,2772
19,81,2,130,2,53,0.95,2.58,0.95,2.58,8,6,2,5,2.0,4.0,1668,278.0,1851
19,82,2,248,2,516,1.1,0.0,1.1,0.0,6,4,2,3,1.0,2.0,1106,276.5,1870
19,83,2,177,1,275,1.55,0.0,0.95,3.83,12,10,1,6,1.0,5.0,2192,219.2,2644
19,84,2,280,2,554,1.25,2.83,1.25,2.83,6,4,1,3,1.0,3.0,982,245.5,1816
19,85,2,174,1,145,1.55,3.08,0.5,1.33,8,6,1,4,1.0,3.0,1514,252.33333333333334,1833
19,86,2,178,2,397,0.95,3.08,0.95,3.08,6,4,2,3,1.0,2.0,948,237.0,1523
19,87,2,174,1,257,0.95,5.0,0.95,5.0,7,5,1,3,2.0,3.0,998,199.6,1429
19,88,2,165,1,172,1.1,2.58,0.8,0.33,6,4,1,3,1.0,2.0,1026,256.5,1363
19,89,1,298,1,291,1.1,0.0,1.1,0.0,7,5,1,4,1.0,3.0,1656,331.2,2245
19,90,2,262,2,178,1.1,0.0,1.1,0.0,9,7,2,5,2.0,4.0,1839,262.7142857142857,2279
19,91,2,240,2,208,2.0,5.0,2.0,5.0,12,10,2,6,1.0,5.0,2816,281.6,3264
19,92,2,140,2,259,0.95,0.0,0.95,0.0,9,7,2,5,2.0,4.0,2065,295.0,2464
19,93,2,228,2,217,0.5,1.33,0.5,1.33,7,5,2,4,2.0,3.0,1881,376.2,2326
19,94,2,147,2,244,0.95,0.33,0.95,0.33,8,6,2,4,1.0,3.0,1596,266.0,1987
19,95,2,266,1,483,0.95,2.83,0.95,0.0,7,5,1,4,1.0,3.0,1003,200.6,1752
19,96,2,173,1,517,0.95,0.0,0.95,0.0,8,6,1,5,1.0,4.0,1778,296.3333333333333,2468
19,97,2,179,1,607,0.95,0.33,0.95,1.33,5,3,1,2,2.0,2.0,632,210.66666666666666,1418
19,98,2,230,1,427,0.95,3.08,1.55,0.08,8,6,1,5,1.0,4.0,1697,282.8333333333333,2354
19,99,2,306,1,437,0.95,2.33,1.4,5.0,5,3,1,3,1.0,2.0,842,280.6666666666667,1585
19,100,2,270,2,413,1.1,0.0,1.1,0.0,11,9,2,6,2.0,5.0,1939,215.44444444444446,2622
19,101,2,266,2,107,1.4,5.0,1.4,5.0,6,4,2,3,1.0,2.0,1144,286.0,1517
19,102,2,38,2,408,0.65,0.0,0.65,0.0,8,6,2,5,2.0,4.0,1098,183.0,1544
19,103,2,208,2,464,2.0,3.83,2.0,3.83,8,6,2,4,1.0,3.0,1240,206.66666666666666,1912
19,104,2,209,1,186,0.65,2.83,0.8,0.33,7,5,1,4,1.0,3.0,1072,214.4,1467
19,105,2,205,2,363,1.1,0.0,1.1,0.0,8,6,2,4,1.0,3.0,1004,167.33333333333334,1572
19,106,2,196,1,494,2.0,1.83,1.55,0.0,6,4,2,3,2.0,3.0,644,161.0,1334
19,107,2,166,2,115,0.95,0.33,0.95,0.33,9,7,2,5,2.0,4.0,1695,242.14285714285714,1976
19,108,0,218,1,213,,,0.95,3.83,8,6,1,3,2.0,3.0,1085,180.83333333333334,1516
19,109,2,204,1,351,0.95,5.0,1.1,0.0,5,3,1,2,2.0,2.0,546,182.0,1101
19,110,2,154,1,303,0.95,0.0,1.1,0.0,6,4,2,3,2.0,3.0,901,225.25,1358
19,111,2,294,2,427,0.95,3.08,0.95,3.08,4,2,2,3,,,0,0.0,1313
19,112,2,146,1,427,0.95,4.33,2.0,3.83,5,3,1,2,2.0,2.0,863,287.6666666666667,1436
19,113,2,189,1,124,1.4,4.08,1.55,3.08,15,13,1,7,1.0,6.0,3104,238.76923076923077,3417
19,114,2,55,2,108,1.4,0.08,1.4,0.08,8,6,2,5,2.0,4.0,1284,214.0,1447
19,115,2,144,2,390,0.95,0.58,0.95,0.58,7,5,1,3,1.0,3.0,1618,323.6,2152
19,116,2,144,1,658,1.1,5.0,0.95,5.0,8,6,1,4,1.0,3.0,1284,214.0,2086
19,117,2,170,1,278,1.4,3.08,0.95,0.0,8,6,1,4,1.0,3.0,1581,263.5,2029
19,118,2,207,1,150,1.1,4.33,0.95,0.0,6,4,1,3,1.0,2.0,884,221.0,1241
19,119,0,180,2,325,,,0.95,2.58,8,6,2,4,2.0,3.0,1772,295.3333333333333,2277
19,120,2,296,2,455,0.95,3.08,0.95,3.08,8,6,1,4,1.0,4.0,1397,232.83333333333334,2148
19,121,2,193,2,406,1.1,0.0,1.1,0.0,5,3,2,3,2.0,2.0,708,236.0,1307
19,122,2,23,1,624,0.95,3.08,2.0,1.83,7,5,1,3,2.0,3.0,888,177.6,1535
19,123,2,181,2,165,0.95,0.33,0.95,0.33,10,8,2,5,1.0,4.0,1770,221.25,2116
19,124,2,180,1,184,1.25,2.83,1.85,3.33,9,7,1,5,1.0,4.0,1900,271.42857142857144,2264
19,125,2,154,2,434,0.95,4.33,0.95,4.33,6,4,2,3,1.0,2.0,1091,272.75,1679
19,126,2,6,1,249,1.1,0.0,1.4,3.08,11,9,1,5,2.0,5.0,1988,220.88888888888889,2243
19,127,2,197,2,45,1.1,4.33,1.1,4.33,6,4,2,4,2.0,3.0,1256,314.0,1498
19,128,2,240,1,479,0.95,2.58,0.95,5.0,7,5,1,3,2.0,3.0,1495,299.0,2214
19,129,2,386,2,389,1.55,4.83,1.55,4.83,5,3,1,2,1.0,2.0,949,316.3333333333333,1724
19,130,2,172,1,489,0.95,0.0,1.4,4.08,6,4,1,3,1.0,2.0,851,212.75,1512
19,131,2,204,1,334,1.55,0.0,0.95,5.0,5,3,1,2,2.0,2.0,784,261.3333333333333,1322
19,132,2,207,1,335,0.95,2.58,0.95,4.33,5,3,1,2,2.0,2.0,558,186.0,1100
19,133,1,250,1,337,2.0,5.0,2.0,5.0,9,7,1,5,1.0,4.0,1810,258.57142857142856,2397
19,134,2,184,2,252,0.65,2.83,0.65,2.83,9,7,2,5,2.0,4.0,1846,263.7142857142857,2282
19,135,2,10,1,176,0.95,0.33,1.4,2.83,7,5,1,3,2.0,3.0,1010,202.0,1196
19,136,2,159,2,178,0.95,5.0,0.95,5.0,9,7,1,4,1.0,4.0,1688,241.14285714285714,2025
19,137,2,183,1,201,2.0,5.0,0.95,2.83,7,5,1,4,1.0,3.0,1098,219.6,1482
19,138,2,8,2,470,0.95,2.83,0.95,2.83,8,6,2,5,2.0,4.0,1294,215.66666666666666,1772
19,139,2,203,2,452,0.95,0.0,0.95,0.0,7,5,2,4,2.0,3.0,1174,234.8,1829
19,140,2,21,2,285,0.95,0.33,0.95,0.33,7,5,2,4,2.0,3.0,1422,284.4,1728
19,141,2,218,1,111,0.5,1.33,0.95,0.0,6,4,1,3,1.0,2.0,904,226.0,1233
19,142,2,188,2,432,0.95,5.0,0.95,5.0,5,3,1,2,1.0,2.0,829,276.3333333333333,1449
19,143,2,178,1,701,0.65,0.0,0.95,2.83,5,3,2,3,2.0,3.0,523,174.33333333333334,1402
19,144,2,11,1,271,1.4,0.08,0.95,0.0,7,5,1,3,2.0,3.0,1070,214.0,1352
19,145,2,179,1,428,1.1,0.0,1.1,4.33,6,4,2,3,2.0,3.0,632,158.0,1239
19,146,2,193,1,163,2.0,3.83,0.95,0.0,7,5,1,4,1.0,3.0,1360,272.0,1716
19,147,2,193,2,387,0.95,0.0,0.95,0.0,6,4,2,3,1.0,2.0,816,204.0,1396
19,148,2,211,2,109,1.4,4.08,1.4,4.08,7,5,2,4,2.0,3.0,1142,228.4,1462
19,149,2,246,2,505,0.95,3.08,0.95,3.08,5,3,2,3,2.0,2.0,732,244.0,1483
19,150,2,188,2,562,1.1,5.0,1.1,5.0,6,4,2,3,1.0,2.0,808,202.0,1558
19,151,2,370,2,306,0.95,2.33,0.95,2.33,7,5,2,4,2.0,3.0,1322,264.4,1998
19,152,2,36,2,460,1.55,3.08,1.55,3.08,7,5,2,4,2.0,3.0,1060,212.0,1556
19,153,2,160,1,252,1.4,5.0,1.4,2.83,5,3,1,2,2.0,2.0,688,229.33333333333334,1100
19,154,2,185,2,471,1.1,2.58,1.1,2.58,6,4,2,3,1.0,2.0,1014,253.5,1670
19,155,2,189,1,395,0.95,0.33,1.55,3.08,11,9,1,5,2.0,5.0,2162,240.22222222222223,2746
19,156,2,60,1,58,1.1,0.0,0.95,2.58,8,6,2,4,2.0,4.0,1214,202.33333333333334,1332
19,157,2,80,2,547,2.0,1.83,2.0,1.83,8,6,2,5,2.0,4.0,818,136.33333333333334,1445
19,158,2,174,2,219,1.4,3.08,1.4,3.08,7,5,2,4,2.0,3.0,1224,244.8,1617
19,159,2,159,2,192,1.55,0.0,1.55,0.0,8,6,2,4,1.0,3.0,1372,228.66666666666666,1723
19,160,0,434,1,180,,,0.95,0.0,8,6,1,3,2.0,3.0,1781,296.8333333333333,2395
19,161,2,260,1,315,0.95,2.58,1.1,0.0,5,3,1,2,2.0,2.0,816,272.0,1391
19,162,2,258,1,461,2.15,0.0,1.55,3.08,6,4,2,3,2.0,3.0,1321,330.25,2040
19,163,2,240,1,192,0.95,5.0,0.95,2.58,6,4,1,3,1.0,2.0,1082,270.5,1514
19,164,2,128,1,453,0.95,2.33,0.95,0.0,8,6,2,4,2.0,4.0,1687,281.1666666666667,2268
19,165,2,364,2,453,0.5,1.33,0.5,1.33,5,3,1,2,1.0,2.0,1128,376.0,1945
19,166,2,120,1,344,0.95,0.0,1.4,0.08,9,7,1,4,2.0,4.0,2279,325.57142857142856,2743
19,167,2,154,2,297,0.8,0.33,0.8,0.33,7,5,2,4,2.0,3.0,1417,283.4,1868
19,168,2,130,1,363,0.95,0.0,0.5,1.33,5,3,1,2,2.0,2.0,929,309.6666666666667,1422
19,169,2,206,1,252,2.15,0.0,0.8,1.08,6,4,1,3,1.0,2.0,880,220.0,1338
19,170,2,201,1,340,0.95,4.33,0.95,2.58,5,3,1,2,2.0,2.0,582,194.0,1123
19,171,2,134,2,440,0.95,5.0,0.95,5.0,7,5,2,4,2.0,3.0,1073,214.6,1647
19,172,2,148,1,288,0.8,1.08,0.95,3.08,5,3,1,2,2.0,2.0,933,311.0,1369
19,173,2,176,1,430,1.1,0.0,0.65,0.0,6,4,1,3,1.0,2.0,854,213.5,1460
19,174,2,177,2,457,1.55,0.08,1.55,0.08,7,5,2,4,2.0,3.0,984,196.8,1618
19,175,2,37,2,371,0.95,3.83,0.95,3.83,8,6,2,5,2.0,4.0,1004,167.33333333333334,1412
19,176,2,166,2,460,1.85,3.33,1.85,3.33,6,4,2,3,1.0,2.0,882,220.5,1508
19,177,2,202,2,364,0.8,0.33,0.8,0.33,6,4,2,4,2.0,3.0,874,218.5,1440
19,178,2,380,1,225,1.55,3.08,0.95,3.08,5,3,1,3,1.0,2.0,532,177.33333333333334,1137
19,179,2,164,2,416,0.95,1.33,0.95,1.33,7,5,1,3,1.0,3.0,1460,292.0,2040
19,180,2,138,1,325,1.55,3.08,1.4,4.08,9,7,2,5,2.0,5.0,2291,327.2857142857143,2754
19,181,2,8,1,93,2.0,5.0,0.95,0.58,7,5,1,3,2.0,3.0,1242,248.4,1343
19,182,2,195,1,242,0.95,2.83,2.0,5.0,6,4,1,3,1.0,2.0,800,200.0,1237
19,183,2,177,1,115,1.85,3.33,1.25,2.83,5,3,1,2,2.0,2.0,784,261.3333333333333,1076
19,184,2,138,2,45,0.95,1.83,0.95,1.83,7,5,2,4,2.0,3.0,1597,319.4,1780
19,185,2,163,1,110,1.1,4.33,1.1,0.0,7,5,1,4,1.0,3.0,1366,273.2,1639
19,186,2,162,1,263,1.4,2.83,0.95,0.33,5,3,1,2,2.0,2.0,709,236.33333333333334,1134
19,187,2,176,2,448,1.55,0.08,1.55,0.08,6,4,2,3,1.0,2.0,978,244.5,1602
19,188,2,157,1,157,2.0,2.33,0.65,2.83,7,5,1,3,2.0,3.0,1078,215.6,1392
19,189,2,177,1,257,1.55,4.83,0.95,0.0,5,3,1,2,2.0,2.0,722,240.66666666666666,1156
19,190,2,220,2,277,0.95,2.58,0.95,2.58,9,7,2,6,2.0,5.0,1490,212.85714285714286,1987
19,191,2,232,2,403,0.95,0.58,0.95,0.58,6,4,2,3,1.0,2.0,702,175.5,1337
19,192,2,252,1,383,0.95,5.0,0.95,3.08,6,4,1,3,1.0,2.0,788,197.0,1423
19,193,2,36,1,77,1.55,0.0,1.4,0.08,7,5,1,3,2.0,3.0,1124,224.8,1237
19,194,2,197,1,107,0.95,5.0,0.95,0.0,14,12,1,9,1.0,8.0,3300,275.0,3604
19,195,2,48,1,145,1.4,2.83,1.4,5.0,7,5,1,3,2.0,3.0,994,198.8,1187
19,196,2,248,2,264,0.95,5.0,0.95,5.0,8,6,2,4,1.0,3.0,1736,289.3333333333333,2248
19,197,2,191,2,236,0.95,0.0,0.95,0.0,10,8,2,6,2.0,5.0,1748,218.5,2175
19,198,2,188,2,133,1.55,3.08,1.55,3.08,8,6,2,5,2.0,4.0,1500,250.0,1821
19,199,2,197,2,121,0.95,5.0,0.95,5.0,7,5,2,4,2.0,3.0,1418,283.6,1736
19,200,2,226,2,356,0.95,0.0,0.95,0.0,7,5,2,4,2.0,3.0,1156,231.2,1738
19,201,2,187,2,475,0.8,1.08,0.8,1.08,7,5,1,3,1.0,3.0,998,199.6,1660
19,202,2,160,2,51,0.95,0.0,0.95,0.0,8,6,2,4,1.0,3.0,1704,284.0,1915
19,203,2,183,2,486,0.95,5.0,0.95,5.0,6,4,2,3,1.0,2.0,752,188.0,1421
19,204,2,215,2,102,0.95,2.83,0.95,2.83,13,11,2,9,2.0,8.0,3106,282.3636363636364,3423
19,205,2,342,1,203,0.8,0.33,1.1,2.58,4,2,1,2,,,0,0.0,1133
19,206,2,188,2,425,1.85,3.33,1.85,3.33,5,3,2,3,2.0,2.0,802,267.3333333333333,1415
19,207,2,132,2,241,2.0,5.0,2.0,5.0,7,5,2,4,2.0,3.0,1661,332.2,2034
19,208,2,182,1,485,1.55,0.08,0.95,3.08,5,3,1,2,2.0,2.0,594,198.0,1261
19,209,2,200,2,132,1.55,4.83,1.55,4.83,5,3,1,2,1.0,2.0,882,294.0,1214
19,210,2,178,1,98,0.95,0.58,0.95,5.0,6,4,1,3,1.0,2.0,944,236.0,1220
19,211,2,221,1,592,1.55,3.08,1.4,4.08,5,3,1,2,2.0,2.0,844,281.3333333333333,1657
19,212,2,170,2,447,1.55,0.0,1.55,0.0,6,4,2,3,1.0,2.0,827,206.75,1444
19,213,2,177,1,333,0.95,3.83,1.55,0.0,6,4,1,3,1.0,2.0,772,193.0,1282
19,214,2,174,2,324,1.1,0.0,1.1,0.0,8,6,2,4,1.0,3.0,1542,257.0,2040
19,215,2,3,1,1002,1.55,3.08,2.0,2.33,6,4,2,3,2.0,3.0,718,179.5,1723
19,216,1,188,1,437,1.1,4.33,1.1,4.33,6,4,1,3,1.0,2.0,760,190.0,1385
19,217,2,197,2,524,0.95,2.33,0.95,2.33,6,4,2,3,1.0,2.0,842,210.5,1563
19,218,2,39,2,55,0.95,5.0,0.95,5.0,9,7,2,6,2.0,5.0,2044,292.0,2138
19,219,2,148,2,74,2.0,2.33,2.0,2.33,8,6,2,5,2.0,4.0,1544,257.3333333333333,1766
19,220,2,144,2,37,1.4,2.83,1.4,2.83,7,5,2,4,2.0,3.0,1587,317.4,1768
19,221,2,218,2,468,1.1,4.33,1.1,4.33,5,3,2,3,2.0,2.0,620,206.66666666666666,1306
19,222,2,198,2,422,1.4,4.08,1.4,4.08,6,4,2,3,1.0,2.0,770,192.5,1390
19,223,2,229,2,367,0.95,4.33,0.95,4.33,6,4,2,3,1.0,2.0,766,191.5,1362
19,224,2,189,1,504,0.8,0.33,0.65,2.83,5,3,1,2,2.0,2.0,634,211.33333333333334,1327
19,225,2,204,1,161,0.95,5.0,0.95,5.0,5,3,1,2,2.0,2.0,684,228.0,1049
19,226,2,171,2,65,2.15,0.0,2.15,0.0,7,5,2,5,2.0,4.0,1188,237.6,1424
19,227,2,190,1,424,0.95,5.0,0.95,2.83,5,3,1,2,2.0,2.0,616,205.33333333333334,1230
19,228,2,45,2,384,1.55,3.08,1.55,3.08,7,5,2,4,2.0,3.0,1044,208.8,1473
19,229,2,6,1,314,1.55,0.08,1.1,5.0,7,5,2,4,2.0,4.0,994,198.8,1314
19,230,2,216,1,254,0.95,2.58,1.25,2.83,5,3,1,2,2.0,2.0,702,234.0,1172
19,231,2,196,2,430,0.95,5.0,0.95,5.0,6,4,2,3,1.0,2.0,854,213.5,1480
19,232,2,188,2,46,1.4,2.83,1.4,2.83,6,4,2,4,2.0,3.0,1058,264.5,1292
19,233,2,218,1,206,0.5,1.33,1.55,3.08,7,5,1,4,1.0,3.0,1290,258.0,1714
19,234,2,252,1,327,1.85,3.33,0.95,5.0,5,3,1,2,2.0,2.0,994,331.3333333333333,1573
19,235,2,177,1,247,0.95,1.83,2.0,3.08,10,8,1,7,1.0,6.0,2860,357.5,3284
19,236,2,181,2,440,2.15,0.0,2.15,0.0,4,2,2,3,,,0,0.0,823
19,237,2,243,1,353,0.95,5.0,0.95,1.83,5,3,1,2,2.0,2.0,568,189.33333333333334,1164
19,238,2,219,2,478,0.95,2.58,0.95,2.58,6,4,2,3,1.0,2.0,966,241.5,1663
19,239,2,234,1,177,0.95,1.33,2.0,3.08,7,5,1,3,2.0,3.0,950,190.0,1361
20,0,1,201,2,182,1.4,5.0,0.8,5.0,9,7,2,4,1.0,3.0,1884,269.14285714285717,2267
20,1,1,168,2,457,0.65,5.0,0.35,1.83,17,15,2,9,2.0,8.0,4938,329.2,5563
20,2,1,262,2,914,1.1,5.0,0.35,5.0,8,6,1,4,1.0,4.0,1673,278.8333333333333,2849
20,3,1,334,1,219,0.45,3.83,0.45,3.83,8,6,1,5,1.0,4.0,1911,318.5,2464
20,4,1,243,2,924,0.35,4.33,0.5,5.0,10,8,1,5,1.0,5.0,2176,272.0,3343
20,5,1,410,2,260,1.4,5.0,1.1,4.58,20,18,2,11,2.0,10.0,5679,315.5,6349
20,6,1,396,1,594,0.8,4.83,0.8,4.83,15,13,1,8,1.0,7.0,5850,450.0,6840
20,7,1,338,2,284,0.3,3.58,0.5,5.0,14,12,1,7,1.0,7.0,3471,289.25,4093
20,8,1,232,1,349,0.65,3.83,0.65,3.83,21,19,1,11,1.0,10.0,6278,330.42105263157896,6859
20,9,1,382,2,505,0.95,5.0,0.5,5.0,9,7,1,5,1.0,5.0,1781,254.42857142857142,2668
20,10,1,278,2,1138,0.65,3.58,0.45,3.83,10,8,1,5,1.0,5.0,2589,323.625,4005
20,11,1,420,2,447,0.35,1.33,0.8,4.33,15,13,2,8,2.0,7.0,4322,332.46153846153845,5189
20,12,1,366,1,529,0.95,5.0,0.95,5.0,34,32,2,21,2.0,21.0,11182,349.4375,12077
20,13,1,512,2,600,1.1,5.0,0.5,4.58,7,5,2,4,2.0,3.0,1626,325.2,2738
20,14,1,268,1,1191,0.95,5.0,0.95,5.0,24,22,1,15,1.0,14.0,7052,320.54545454545456,8511
20,15,2,492,1,712,0.95,5.0,0.5,5.0,5,3,1,3,1.0,2.0,767,255.66666666666666,1971
20,16,1,378,2,157,1.1,5.0,1.25,2.83,20,18,2,12,2.0,11.0,5914,328.55555555555554,6449
20,17,1,362,2,404,0.65,5.0,1.1,5.0,12,10,2,7,2.0,6.0,4000,400.0,4766
20,18,1,362,2,685,0.95,5.0,0.3,3.58,31,29,2,20,2.0,19.0,9296,320.55172413793105,10343
20,19,2,207,2,431,0.65,5.0,0.65,5.0,13,11,1,6,1.0,6.0,3664,333.09090909090907,4302
20,20,2,177,1,97,1.55,5.0,0.0,5.0,10,8,1,5,1.0,4.0,1916,239.5,2190
20,21,1,296,1,183,0.5,5.0,0.5,5.0,19,17,1,10,1.0,9.0,4721,277.70588235294116,5200
20,22,1,342,1,772,0.65,5.0,0.65,5.0,8,6,1,5,1.0,4.0,2127,354.5,3241
20,23,1,316,1,206,1.1,4.58,1.1,4.58,10,8,1,6,1.0,5.0,2708,338.5,3230
20,24,1,712,1,316,0.0,5.0,0.0,5.0,6,4,1,3,1.0,2.0,1180,295.0,2208
20,25,1,330,1,461,0.8,4.58,0.8,4.58,12,10,1,7,1.0,6.0,3553,355.3,4344
20,26,1,436,2,136,0.8,4.83,0.35,1.83,11,9,1,5,1.0,5.0,3076,341.77777777777777,3648
20,27,1,342,1,323,0.5,5.0,0.5,5.0,15,13,1,9,1.0,8.0,4164,320.3076923076923,4829
20,28,2,260,2,72,1.1,4.08,1.1,4.08,22,20,2,14,2.0,13.0,7501,375.05,7833
20,29,1,182,1,401,0.0,5.0,0.0,5.0,10,8,1,7,1.0,6.0,2926,365.75,3509
20,30,2,172,2,888,1.1,5.0,1.1,5.0,17,15,2,9,2.0,8.0,4618,307.8666666666667,5678
20,31,2,292,1,291,0.95,5.0,0.35,4.33,27,25,1,14,1.0,13.0,9058,362.32,9641
20,32,2,241,1,524,0.5,5.0,0.35,5.0,9,7,1,4,1.0,3.0,1876,268.0,2641
20,33,2,447,2,211,1.1,5.0,1.1,5.0,14,12,1,6,1.0,6.0,3206,267.1666666666667,3864
20,34,2,221,2,356,1.1,5.0,1.1,5.0,22,20,2,12,2.0,11.0,8002,400.1,8579
20,35,2,225,1,435,0.5,5.0,0.5,0.0,14,12,1,7,1.0,6.0,4282,356.8333333333333,4942
20,36,1,448,2,159,0.95,5.0,1.25,5.0,15,13,2,9,2.0,8.0,4852,373.2307692307692,5459
20,37,2,234,2,374,0.5,0.0,0.5,0.0,14,12,2,9,2.0,8.0,3356,279.6666666666667,3964
20,38,2,322,1,145,1.4,5.0,0.5,5.0,11,9,1,6,1.0,5.0,2834,314.8888888888889,3301
20,39,2,218,2,76,0.8,4.33,0.8,4.33,10,8,2,6,2.0,5.0,1960,245.0,2254
20,40,1,340,1,460,1.1,5.0,1.1,5.0,7,5,1,4,1.0,3.0,1366,273.2,2166
20,41,1,184,2,450,0.8,4.33,0.8,4.83,15,13,2,8,2.0,7.0,3756,288.9230769230769,4390
20,42,1,328,2,772,0.8,4.33,0.8,5.0,6,4,1,3,1.0,3.0,962,240.5,2062
20,43,1,380,2,530,0.35,3.58,0.8,5.0,12,10,1,6,1.0,6.0,3414,341.4,4324
20,44,1,320,1,364,0.3,5.0,0.3,5.0,13,11,1,8,1.0,7.0,3764,342.1818181818182,4448
20,45,1,384,2,752,0.5,4.58,1.1,5.0,6,4,2,3,1.0,2.0,1558,389.5,2694
20,46,1,158,2,673,0.35,5.0,1.1,5.0,6,4,1,3,1.0,3.0,1119,279.75,1950
20,47,1,340,2,125,0.8,0.0,0.95,5.0,28,26,2,15,2.0,14.0,9377,360.65384615384613,9842
20,48,1,202,2,263,0.5,4.58,0.65,5.0,14,12,1,7,1.0,7.0,4048,337.3333333333333,4513
20,49,1,338,2,555,0.5,0.0,0.8,5.0,7,5,1,3,1.0,3.0,1243,248.6,2136
20,50,1,304,1,430,1.55,5.0,1.55,5.0,7,5,1,3,2.0,3.0,1390,278.0,2124
20,51,1,302,1,394,0.5,5.0,0.5,5.0,12,10,1,8,1.0,7.0,3598,359.8,4294
20,52,1,344,1,516,0.65,5.0,0.65,5.0,13,11,1,6,2.0,6.0,3738,339.8181818181818,4598
20,53,1,197,1,408,1.1,5.0,1.1,5.0,6,4,1,3,1.0,2.0,1090,272.5,1695
20,54,1,310,2,854,0.5,5.0,0.35,4.33,5,3,1,2,1.0,2.0,1094,364.6666666666667,2258
20,55,1,233,1,465,0.95,5.0,0.95,5.0,7,5,1,4,1.0,3.0,1286,257.2,1984
20,56,1,318,1,170,0.5,5.0,0.5,5.0,9,7,1,4,2.0,4.0,2163,309.0,2651
20,57,1,376,2,202,0.5,5.0,1.1,5.0,26,24,1,15,1.0,15.0,8871,369.625,9449
20,58,1,348,2,324,1.1,5.0,0.95,5.0,18,16,1,8,1.0,8.0,6770,423.125,7442
20,59,1,268,1,402,0.95,5.0,0.95,5.0,8,6,1,4,1.0,3.0,2195,365.8333333333333,2865
20,60,1,372,2,304,1.25,5.0,0.65,3.83,20,18,2,12,2.0,11.0,5295,294.1666666666667,5971
20,61,1,334,1,427,0.8,0.0,0.8,0.0,14,12,2,7,2.0,7.0,4928,410.6666666666667,5689
20,62,1,324,1,613,0.95,5.0,0.95,5.0,6,4,1,4,1.0,3.0,1219,304.75,2156
20,63,1,428,1,338,0.95,5.0,0.95,5.0,6,4,1,3,1.0,2.0,1069,267.25,1835
20,64,1,224,2,880,0.35,5.0,1.4,4.33,7,5,1,4,1.0,4.0,1786,357.2,2890
20,65,2,288,2,683,0.3,3.58,0.3,3.58,19,17,2,9,1.0,8.0,5727,336.88235294117646,6698
20,66,1,182,2,719,0.95,4.75,1.1,5.0,9,7,1,5,1.0,5.0,1751,250.14285714285714,2652
20,67,1,246,2,204,0.3,3.58,0.95,5.0,13,11,1,6,1.0,6.0,4031,366.45454545454544,4481
20,68,1,282,2,292,1.4,5.0,1.1,5.0,14,12,2,8,2.0,7.0,4016,334.6666666666667,4590
